product_id, item_class, product_series, product_style, product_size, created_at         , updated_at         , product_name
P0597     , CLS-A     , SER-108       , STY-071      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0597
P0598     , CLS-A     , SER-108       , STY-071      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0598
P0599     , CLS-A     , SER-108       , STY-071      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0599
P0600     , CLS-A     , SER-108       , STY-071      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0600
P0601     , CLS-A     , SER-108       , STY-071      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0601
P0602     , CLS-A     , SER-108       , STY-071      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0602
P0603     , CLS-A     , SER-109       , STY-072      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0603
P0604     , CLS-A     , SER-109       , STY-072      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0604
P0605     , CLS-A     , SER-109       , STY-072      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0605
P0606     , CLS-A     , SER-109       , STY-072      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0606
P0607     , CLS-A     , SER-110       , STY-073      , SZ-070      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0607
P0608     , CLS-A     , SER-110       , STY-073      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0608
P0609     , CLS-A     , SER-110       , STY-073      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0609
P0610     , CLS-A     , SER-111       , STY-073      , SZ-070      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0610
P0611     , CLS-A     , SER-111       , STY-073      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0611
P0612     , CLS-A     , SER-111       , STY-073      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0612
P0613     , CLS-A     , SER-110       , STY-073      , SZ-070      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0613
P0614     , CLS-A     , SER-110       , STY-073      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0614
P0615     , CLS-A     , SER-110       , STY-073      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0615
P0616     , CLS-A     , SER-111       , STY-073      , SZ-070      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0616
P0617     , CLS-A     , SER-111       , STY-073      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0617
P0618     , CLS-A     , SER-111       , STY-073      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0618
P0619     , CLS-A     , SER-112       , STY-074      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0619
P0620     , CLS-A     , SER-112       , STY-074      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0620
P0621     , CLS-A     , SER-112       , STY-074      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0621
P0622     , CLS-A     , SER-112       , STY-074      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0622
P0623     , CLS-A     , SER-113       , STY-075      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0623
P0624     , CLS-A     , SER-113       , STY-075      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0624
P0625     , CLS-A     , SER-113       , STY-075      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0625
P0626     , CLS-A     , SER-113       , STY-075      , SZ-031      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0626
P0627     , CLS-A     , SER-113       , STY-075      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0627
P0628     , CLS-A     , SER-113       , STY-075      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0628
P0629     , CLS-A     , SER-113       , STY-075      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0629
P0630     , CLS-A     , SER-114       , STY-076      , SZ-044      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0630
P0631     , CLS-A     , SER-114       , STY-076      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0631
P0632     , CLS-A     , SER-114       , STY-076      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0632
P0633     , CLS-A     , SER-115       , STY-077      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0633
P0634     , CLS-A     , SER-115       , STY-077      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0634
P0635     , CLS-A     , SER-115       , STY-077      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0635
P0636     , CLS-A     , SER-116       , STY-078      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0636
P0637     , CLS-A     , SER-116       , STY-078      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0637
P0638     , CLS-A     , SER-116       , STY-078      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0638
P0639     , CLS-A     , SER-116       , STY-078      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0639
P0640     , CLS-A     , SER-117       , STY-079      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0640
P0641     , CLS-A     , SER-117       , STY-079      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0641
P0642     , CLS-A     , SER-117       , STY-079      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0642
P0643     , CLS-A     , SER-117       , STY-079      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0643
P0644     , CLS-A     , SER-117       , STY-079      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0644
P0645     , CLS-A     , SER-117       , STY-079      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0645
P0646     , CLS-A     , SER-117       , STY-079      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0646
P0647     , CLS-A     , SER-117       , STY-079      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0647
P0648     , CLS-A     , SER-117       , STY-079      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0648
P0649     , CLS-A     , SER-117       , STY-079      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0649
P0650     , CLS-A     , SER-117       , STY-079      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0650
P0651     , CLS-A     , SER-117       , STY-079      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0651
P0652     , CLS-A     , SER-117       , STY-079      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0652
P0653     , CLS-A     , SER-117       , STY-079      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0653
P0654     , CLS-A     , SER-118       , STY-080      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0654
P0655     , CLS-A     , SER-118       , STY-080      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0655
P0656     , CLS-A     , SER-118       , STY-080      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0656
P0657     , CLS-A     , SER-118       , STY-080      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0657
P0658     , CLS-A     , SER-118       , STY-080      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0658
P0659     , CLS-A     , SER-118       , STY-080      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0659
P0660     , CLS-A     , SER-119       , STY-081      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0660
P0661     , CLS-A     , SER-119       , STY-081      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0661
P0662     , CLS-A     , SER-119       , STY-081      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0662
P0663     , CLS-A     , SER-119       , STY-081      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0663
P0664     , CLS-A     , SER-120       , STY-082      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0664
P0665     , CLS-A     , SER-120       , STY-082      , SZ-072      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0665
P0666     , CLS-A     , SER-120       , STY-082      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0666
P0667     , CLS-A     , SER-121       , STY-083      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0667
P0668     , CLS-A     , SER-121       , STY-083      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0668
P0669     , CLS-A     , SER-121       , STY-083      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0669
P0670     , CLS-A     , SER-121       , STY-083      , SZ-037      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0670
P0671     , CLS-A     , SER-122       , STY-083      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0671
P0672     , CLS-A     , SER-122       , STY-083      , SZ-037      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0672
P0673     , CLS-A     , SER-123       , STY-084      , SZ-009      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0673
P0674     , CLS-A     , SER-123       , STY-084      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0674
P0675     , CLS-A     , SER-124       , STY-085      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0675
P0676     , CLS-A     , SER-124       , STY-085      , SZ-039      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0676
P0677     , CLS-A     , SER-124       , STY-085      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0677
P0678     , CLS-A     , SER-124       , STY-085      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0678
P0679     , CLS-A     , SER-125       , STY-086      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0679
P0680     , CLS-A     , SER-125       , STY-086      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0680
P0681     , CLS-A     , SER-125       , STY-086      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0681
P0682     , CLS-A     , SER-125       , STY-086      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0682
P0683     , CLS-A     , SER-125       , STY-086      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0683
P0684     , CLS-A     , SER-125       , STY-086      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0684
P0685     , CLS-A     , SER-125       , STY-086      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0685
P0686     , CLS-A     , SER-125       , STY-086      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0686
P0687     , CLS-A     , SER-125       , STY-086      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0687
P0688     , CLS-A     , SER-126       , STY-087      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0688
P0689     , CLS-A     , SER-126       , STY-087      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0689
P0690     , CLS-A     , SER-126       , STY-087      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0690
P0691     , CLS-A     , SER-127       , STY-087      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0691
P0692     , CLS-A     , SER-127       , STY-087      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0692
P0693     , CLS-A     , SER-127       , STY-087      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0693
P0694     , CLS-A     , SER-126       , STY-087      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0694
P0695     , CLS-A     , SER-127       , STY-087      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0695
P0696     , CLS-A     , SER-128       , STY-088      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0696
P0697     , CLS-A     , SER-128       , STY-088      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0697
P0698     , CLS-A     , SER-128       , STY-088      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0698
P0699     , CLS-A     , SER-129       , STY-089      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0699
P0700     , CLS-A     , SER-129       , STY-089      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0700
P0701     , CLS-A     , SER-129       , STY-089      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0701
P0702     , CLS-A     , SER-129       , STY-089      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0702
P0703     , CLS-A     , SER-129       , STY-089      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0703
P0704     , CLS-A     , SER-129       , STY-089      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0704
P0705     , CLS-A     , SER-130       , STY-090      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0705
P0706     , CLS-A     , SER-130       , STY-090      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0706
P0707     , CLS-A     , SER-130       , STY-090      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0707
P0708     , CLS-A     , SER-130       , STY-090      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0708
P0709     , CLS-A     , SER-130       , STY-090      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0709
P0710     , CLS-A     , SER-131       , STY-091      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0710
P0711     , CLS-A     , SER-131       , STY-091      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0711
P0712     , CLS-A     , SER-131       , STY-091      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0712
P0713     , CLS-A     , SER-131       , STY-091      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0713
P0714     , CLS-A     , SER-131       , STY-091      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0714
P0715     , CLS-A     , SER-131       , STY-091      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0715
P0716     , CLS-A     , SER-132       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0716
P0717     , CLS-A     , SER-132       , STY-092      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0717
P0718     , CLS-A     , SER-132       , STY-092      , SZ-069      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0718
P0719     , CLS-A     , SER-133       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0719
P0720     , CLS-A     , SER-133       , STY-092      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0720
P0721     , CLS-A     , SER-133       , STY-092      , SZ-069      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0721
P0722     , CLS-A     , SER-132       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0722
P0723     , CLS-A     , SER-132       , STY-092      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0723
P0724     , CLS-A     , SER-132       , STY-092      , SZ-069      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0724
P0725     , CLS-A     , SER-133       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0725
P0726     , CLS-A     , SER-133       , STY-092      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0726
P0727     , CLS-A     , SER-133       , STY-092      , SZ-069      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0727
P0728     , CLS-A     , SER-132       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0728
P0729     , CLS-A     , SER-133       , STY-092      , SZ-019      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0729
P0730     , CLS-A     , SER-133       , STY-092      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0730
P0731     , CLS-A     , SER-134       , STY-093      , SZ-003      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0731
P0732     , CLS-A     , SER-134       , STY-093      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0732
P0733     , CLS-A     , SER-134       , STY-093      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0733
P0734     , CLS-A     , SER-134       , STY-093      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0734
P0735     , CLS-A     , SER-134       , STY-093      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0735
P0736     , CLS-A     , SER-134       , STY-093      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0736
P0737     , CLS-A     , SER-134       , STY-093      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0737
P0738     , CLS-A     , SER-134       , STY-093      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0738
P0739     , CLS-A     , SER-134       , STY-093      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0739
P0740     , CLS-A     , SER-134       , STY-093      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0740
P0741     , CLS-A     , SER-135       , STY-094      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0741
P0742     , CLS-A     , SER-136       , STY-094      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0742
P0743     , CLS-A     , SER-135       , STY-094      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0743
P0744     , CLS-A     , SER-135       , STY-094      , SZ-071      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0744
P0745     , CLS-A     , SER-135       , STY-094      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0745
